	highly_variable	highly_variable_rank	means	variances	variances_norm
NAT14	True	9228.0	0.013280415336267372	0.014137825717206376	0.9876805344777082
SSC5D	True	6481.0	0.005756450171290007	0.006153290506176531	0.9959171380539331
SBK3	True	13252.0	0.00015634374347921987	0.0001595429022336295	0.9790386240575438
ZNF579	True	10326.0	0.0044171756930485055	0.004594303344291501	0.9818875952995009
FIZ1	True	10402.5	0.0022269994610418296	0.0023090769439047957	0.9862940029237911
ZNF524	True	7729.0	0.015361733672338477	0.016476681822001644	0.9906417548311465
ZNF784	True	8136.5	0.00413920370821075	0.004323669117110453	0.9902023495064757
ZNF580	True	10663.0	0.022704930258416	0.024216804726719134	0.9777082758677179
ZNF581	True	8857.5	0.005421321591889268	0.005717513389283949	0.9883108872996393
CCDC106	True	10063.5	0.00523410584830987	0.005465341152692157	0.986803891454372
U2AF2	True	6733.0	0.016337983185546547	0.017665737067943776	0.9957231412914337
EPN1	True	12216.0	0.06921737991938813	0.08522489805924743	0.9764439100337393
NLRP9	True	10885.0	0.00018324825762274936	0.00019065373750554626	1.003832152130618
RFPL4A	True	10762.5	0.00015076446635268147	0.00015495720946951175	0.9801596877457257
NLRP4	True	12252.0	0.00014915267518279262	0.000153345901503647	0.9995952940232249
ZNF787	True	8816.5	0.007754947238016054	0.008153053670192345	0.98709600641609
ZNF444	True	7978.0	0.019176719387529274	0.020893641313884152	0.9920929971759398
ZSCAN5B	True	10993.5	0.0001268355666766391	0.00013177885319993771	1.0077809841447325
ZSCAN5A	True	9970.5	0.002380739541861998	0.002483185921289677	0.9878184368689125
EDDM13	True	11224.5	0.00029743746281256817	0.0003085075862713454	0.9898001633193966
ZNF582	True	9325.5	0.0005969826525396064	0.0006169597062730948	0.9985978209561236
ZNF583	True	9059.5	0.0014323864142866195	0.0014791845376831549	0.9864387056952371
ZNF667	True	8623.0	0.0010675016902110094	0.001105293223340634	0.9883993942963996
ZNF471	True	9571.5	0.0012240934015625199	0.0012687171784533714	0.9900655226783589
ZFP28	True	9066.0	0.002536091413852056	0.002646204882256118	0.9920040176482461
ZNF470	True	9863.0	0.003622314678421005	0.003771117002955189	0.9857910068305616
ZNF71	True	8966.0	0.005031764064520745	0.0052836741512313455	0.9886796656205117
SMIM17	True	11237.5	0.00043431572831697634	0.00044702148294770676	0.9948719060273631
ZNF835	True	10190.0	0.0006427327249772211	0.0006641408747258365	0.9884627391442622
ZIM2	True	7382.0	0.0005817326283937348	0.0006079268532510547	0.994940573166934
PEG3	True	6716.0	0.0019925458377910723	0.0020882589424467564	0.9915786556149638
ZIM3	True	10073.0	0.00023457760718690243	0.00024518522944063433	1.0120711251455796
DUXA	True	9263.5	0.0002873947639847991	0.0003011984064264705	1.0031425805613678
ZNF264	True	11133.5	0.02235789922114531	0.024009147832431982	0.9788162757625788
AURKC	True	6042.5	0.0007942410949467743	0.0008283258808496585	1.0019881586977573
ZNF805	True	9961.0	0.00476743031265897	0.004963906135422418	0.986738727732744
ZNF460	True	11616.0	0.025041903470818708	0.02713080201035941	0.9793689102989054
ZNF543	True	8747.0	0.0027528153342340354	0.0028751728635251616	0.9892671118569007
ZNF304	True	9859.5	0.0031262549499036707	0.003250384533924263	0.983259318763378
ZNF547	True	10493.5	0.0008173021070697996	0.0008401911763733946	0.9828314851701085
ZNF548	True	10201.5	0.00623118466279035	0.006497606256877077	0.9844528647326963
ZNF17	True	9904.5	0.004169827740438638	0.004340152494486876	0.9852993356877249
VN1R1	True	10991.5	0.001025967071602335	0.0010608699361832894	0.9820419860741795
ZNF772	True	8406.5	0.0016152627201009328	0.0016872921852025807	0.9921715756761017
ZNF419	True	10471.5	0.0014161445186515855	0.0014629889055822489	0.9813953805434644
ZNF773	True	9466.0	0.000516765045853599	0.0005363354960212164	0.9984503599495176
ZNF549	True	9599.5	0.002466164473866108	0.002572412271739387	0.9891326578936355
ZNF550	True	9110.0	0.009274618343348962	0.009846955719730035	0.9893675950849152
ZNF416	True	8916.5	0.002960860379085844	0.003085252814843241	0.9878496611991611
ZIK1	True	7473.0	0.001066881770530283	0.0011098819526932523	0.9946259452786878
ZNF530	True	9855.5	0.0009230604046017381	0.0009574199206611495	0.9916556927792689
ZNF134	True	10117.0	0.003724849393613166	0.0038818252359002574	0.9874880586670596
ZNF211	True	9597.5	0.003435346902713897	0.0035777817545241254	0.9877487717325024
ZSCAN4	True	6903.0	0.0003366163866344821	0.0003491494808184785	0.9987028028848082
ZNF154	True	7284.0	0.002120869211701455	0.0022222536824801544	0.9938785848169578
ZNF671	True	9494.0	0.0039904229848363925	0.004164939351543234	0.9867358999090312
ZNF776	True	9070.0	0.006187914269075641	0.006490332647298477	0.9890026978973198
ZNF586	True	9635.5	0.007412875558191178	0.007760625620942788	0.9864488013407673
ZNF552	True	7940.5	0.008098630709010818	0.008581548887130887	0.9942676993089358
ZNF587B	True	8441.5	0.017201531300798545	0.018464862892015835	0.9907387275991743
ZNF587	True	6671.5	0.005389457720299927	0.005656485806609372	0.9942871152398004
ZNF256	True	9620.0	0.003356245151453197	0.0034992172203480187	0.9860135273874119
C19orf18	True	9459.0	0.0009556681798079513	0.000991454246161462	0.9932430965668729
ZNF606	True	9306.0	0.008562082662321939	0.009035295713565504	0.9874483563302262
ZNF135	True	7826.5	0.0005724338331828375	0.0005939273990884941	0.9894655399640806
ZSCAN18	True	9043.0	0.007697914627389217	0.008103845470942459	0.9879901834926864
ZNF329	True	10231.5	0.0060688896903761565	0.006357392904962058	0.9850980450525066
ZNF274	True	8627.0	0.011082428116283542	0.01174269189992981	0.9894177398575373
ZNF544	True	7584.0	0.028211180846564796	0.031363706440886124	0.9926513687208433
ZNF8	True	9005.5	0.007076507139428987	0.0074286349960213495	0.9878375395269277
ERVK3-1	True	9984.5	0.001347953353771672	0.0013912667007793377	0.9838137495164914
ZSCAN22	True	9404.0	0.0027900105150776245	0.0029012512948114215	0.9852214973369889
ZNF497	True	8967.0	0.0010248512161770273	0.001067939309836773	0.9900984290939219
ZNF837	True	11256.5	0.0008367675850446113	0.0008687992719127418	0.9880912149291742
ZNF584	True	7015.5	0.003695341216810585	0.0038746051551328065	0.9936615055805161
ZNF132	True	7661.5	0.001561577675750019	0.0016402248485131758	0.997938513342998
ZNF324B	True	10835.0	0.00030301673993910654	0.00031284367447363714	0.9870009843485049
ZNF324	True	10193.5	0.004165240334801262	0.0043388269073632016	0.9838706205981376
ZNF446	True	9566.5	0.005008703052397719	0.005224145429962611	0.9850529593817967
SLC27A5	True	4691.0	0.011784921098482797	0.013106817093883998	1.0023549637281968
ZBTB45	True	7447.5	0.01300442709440794	0.013946209767322014	0.9915985747168421
TRIM28	True	5234.5	0.01888634900907699	0.021165555936822282	1.0057583716585772
CHMP2A	True	10230.0	0.04066028389097795	0.046210001688478115	0.9826651718519968
UBE2M	True	8619.0	0.011434666478872332	0.012174283622544876	0.9880402349686254
MZF1	True	9862.0	0.0034556802682417257	0.0035984709405873327	0.983377865658612
DEFB125	True	8265.0	0.0004186937523626689	0.00043885186784281213	0.9999787440615681
DEFB127	True	12320.0	0.0002654496072870815	0.0002767857002354205	0.9955099696682889
DEFB128	True	8373.0	0.0002462320971845604	0.00025980973212709246	1.0048844689319574
DEFB129	True	10649.0	0.00024251257910020145	0.00025187657712487165	1.00308493966654
C20orf96	True	6525.0	0.012236098642115533	0.013125363544367778	0.993813354620815
ZCCHC3	True	7399.5	0.020674445336164464	0.022486909224622875	0.9917346838464169
SOX12	True	9134.5	0.006125054413449976	0.006451803726197158	0.9870278567053302
NRSN2	True	8486.5	0.005373587776473329	0.005643266348794116	0.9877200665794545
TRIB3	True	992.0	0.03700511346947844	0.05274130931988667	1.1047126430583474
RBCK1	True	8124.0	0.03256574465185993	0.036975144806312005	0.9931721550344159
TBC1D20	True	11624.5	0.02566715446079944	0.027729802479124238	0.9790131326688375
CSNK2A1	True	9288.0	0.012111618770225655	0.01286554836827114	0.9878809638720816
TCF15	True	8340.5	0.000426256772467532	0.00044442475528249205	0.9946396805048009
SRXN1	True	6081.5	0.00915212221443741	0.00980433073394741	0.9975716367246176
SLC52A3	True	4666.0	0.007118413709846097	0.007805447283916168	1.0093636546168594
FAM110A	True	6425.0	0.009443112512570422	0.010139751583100565	0.997267036788888
RSPO4	True	11971.0	0.0004787019774569928	0.0005082290295608784	1.0166516735190807
PSMF1	True	13613.5	0.08416289951808684	0.1068562451195246	0.970082485854337
TMEM74B	True	3156.0	0.007785075334499361	0.008945958784594182	1.023770422897569
C20orf202	True	10246.5	0.00035099852322733656	0.00036426563353080796	0.9934877391952087
RAD21L1	True	6989.5	0.0005467691584007609	0.0005675475413996614	0.9981180382680513
SNPH	True	7222.0	0.00262957530170561	0.0031488488508455864	1.0004437117866862
SDCBP2	True	1467.0	0.007863557166079334	0.009080989013819075	1.0534248623399174
NSFL1C	True	9644.5	0.03270522658002339	0.03643005806185336	0.9842921650344493
SIRPB2	True	7872.0	0.0031904786288269346	0.0033531334976671674	0.9911334167616632
SIRPD	True	10349.5	0.0004136104109807117	0.000426085751723249	0.9901898569852632
SIRPB1	True	10147.5	0.0017681349133680843	0.0018376634267181023	0.9882423752134785
SIRPG	True	7495.5	0.00414999031065539	0.004367346039744512	0.9932965947724901
SIRPA	True	6142.0	0.014135780511733777	0.015463692199489645	0.9992131302669052
STK35	True	7484.0	0.019342237942283246	0.02112097545955596	0.9917147906554663
TGM3	True	12030.0	0.00045241738299418974	0.000495359172700898	0.9917239967348429
SNRPB	True	3790.5	0.07563032503256747	0.10022347191017225	1.023505994153564
ZNF343	True	8571.5	0.012556349149178836	0.013366011572199087	0.9880461395145994
TMC2	True	11449.5	0.0002532991815448423	0.0002611700253636578	0.9970539045508299
NOP56	True	3271.5	0.04624427240708985	0.05587132620821978	1.0202031718703857
IDH3B	True	6374.0	0.02612564705666475	0.02954820941180944	0.9941974945283967
EBF4	True	9711.5	0.0030932752228890214	0.003235959546077909	0.9867253392654523
CPXM1	True	3866.0	0.013120228090767648	0.014579718112936832	1.0159830654938167
C20orf141	True	12024.0	0.00011542904455127177	0.00011888728563912768	1.0036828527822381
PCED1A	True	9769.5	0.015286971358842863	0.01631568632623121	0.9851067227180134
VPS16	True	9645.0	0.006249162333531419	0.006563961271245024	0.9883258329857869
PTPRA	True	10902.0	0.024409213444669255	0.026303500378435495	0.9794451697705236
GNRH2	True	9070.5	0.00029768543068485877	0.0003080115028939002	0.9885755557154424
OXT	True	11821.5	0.0001678742495407325	0.00017503715777529666	0.998178186608297
UBOX5	True	8041.5	0.0057071045647041786	0.005989205494693748	0.9913543766557001
FASTKD5	True	7529.5	0.011593737868946748	0.01241028144008287	0.9942035815740619
LZTS3	True	5294.5	0.006409101611158852	0.007002575681095221	1.0043880651132235
DDRGK1	True	10794.5	0.05054366336080032	0.058989855454964824	0.9804785586167701
ITPA	True	7199.0	0.021302176004868105	0.0235083475830444	0.9955066441016905
SLC4A11	True	6100.5	0.002046478850014277	0.002178921342114083	0.9986164567274652
C20orf194	True	9026.0	0.0058251372719145015	0.006117531526087914	0.98921911616587
ATRN	True	9361.5	0.017269474497806168	0.018398049166598426	0.983124845684694
ADAM33	True	3090.5	0.0097679504252711	0.010716483640775773	1.018685375620432
SIGLEC1	True	3815.0	0.004997668482080788	0.005360266240801111	1.0130527257480137
HSPA12B	True	4150.0	0.0039320265509119575	0.004228757793626776	1.013716214380517
C20orf27	True	6916.0	0.002180877436795779	0.0022723330265829976	0.993262765122172
CENPB	True	6211.5	0.028640165265627526	0.03216331543796157	1.0014720872334038
CDC25B	True	3890.0	0.07832635572404698	0.1077129967512183	1.0326582187366597
AP5S1	True	8322.0	0.010146721350194983	0.010748491421726625	0.9910371515055528
MAVS	True	6630.5	0.03745492718981358	0.04300879960853223	1.0004374946558967
PANK2	True	9804.0	0.0040441080291873065	0.004223400394306653	0.9903141903355417
RNF24	True	7520.5	0.010067371631061993	0.0106893432682826	0.9909059668957071
SMOX	True	4637.0	0.016984187460735836	0.018692612430174244	1.0034999755061682
ADRA1D	True	9744.0	0.00030152893270536294	0.0003133405097272428	1.0017831087151632
PRNP	True	12413.0	0.036901710866733266	0.04090724426941236	0.970632758347253
PRND	True	2804.0	0.0006340538494470502	0.0007063064993148558	1.03657696141369
RASSF2	True	8341.0	0.020103871262023808	0.02200035426910643	0.991731544731065
SLC23A2	True	9484.5	0.0170128277499854	0.018157391898616156	0.9856213770042291
TMEM230	True	10110.0	0.020740776742002198	0.022553717091179957	0.9828856234480533
PCNA	True	3629.0	0.024077556415480584	0.02791488286264935	1.0188352086195593
CDS2	True	11271.0	0.024048544174422586	0.025921625296843383	0.9795880041814159
GPCPD1	True	7502.5	0.051546445436343485	0.0640345510743699	0.9983557839753914
SHLD1	True	8155.5	0.00857026560210753	0.009087476748114194	0.9922612666588897
CHGB	True	1185.0	0.002546630048424406	0.003990013367801536	1.350759574125213
TRMT6	True	6308.0	0.013471722549739565	0.014606202550463073	0.9994221567005033
MCM8	True	6480.0	0.011203932373705932	0.01214417169385854	0.9994449822905688
CRLS1	True	6220.5	0.07375172043209394	0.0964406517157754	1.0046492258374289
LRRN4	True	5866.0	0.0004960597285173344	0.0005203625371364422	1.0039746115073611
FERMT1	True	2077.0	0.036428092230658224	0.05019241725775193	1.0523246043295773
BMP2	True	2027.0	0.009019831354570377	0.010601843798689118	1.0540240291473504
TMX4	True	12213.0	0.029452879967059947	0.03208126286981995	0.9748088007734709
PLCB1	True	6549.5	0.008623826662522297	0.009233848748588023	0.9951025398728296
PLCB4	True	1967.5	0.05123512177268264	0.09980182383847577	1.072049575718799
LAMP5	True	5357.5	0.0014887991052327297	0.0015661804636434875	0.9995432084797169
ANKEF1	True	4398.5	0.010304924852716382	0.011233008764532962	1.0084489606618818
SNAP25	True	4548.5	0.0006957978496474083	0.000787557861136459	1.035082140503053
MKKS	True	7075.0	0.014209674937676374	0.015305129881256584	0.99376264236273
SLX4IP	True	7096.0	0.008796288317700405	0.009670863490287606	0.9949180177541687
JAG1	True	3196.0	0.018167242179434263	0.021044164592500667	1.0294192418866115
BTBD3	True	6413.0	0.012057189822257869	0.012918069223236213	0.9989659336043183
ISM1	True	5110.5	0.0016527058688168125	0.0017672634548337215	1.0059470242294846
TASP1	True	7497.5	0.017539263542858334	0.01907676908015973	0.9909198078727292
ESF1	True	6500.0	0.02618912683197114	0.029127558500498755	0.9972924137419209
NDUFAF5	True	8481.0	0.014143963451519368	0.015135151284401098	0.9908535833721189
SEL1L2	True	11216.0	0.00027338457920038047	0.000283972493788759	0.9940307905673345
MACROD2	True	7771.0	0.0012609166305976732	0.00131883917271297	1.0010024775267998
FLRT3	True	5109.5	0.0012269450320938618	0.0012946228348635928	1.0000538598343696
KIF16B	True	7976.0	0.029004678037894697	0.03315872358825586	0.9987336723868461
SNRPB2	True	7000.0	0.014330683259354184	0.015512201009659284	0.9920609951367527
PCSK2	True	8027.5	0.0003033886917475424	0.00032239021318684555	1.0192855834722148
BFSP1	True	7029.5	0.0020757390589445667	0.00217632104611151	0.9964200398660056
DSTN	True	16176.5	0.1438434350691787	0.20679531380193197	0.9195646080494833
RRBP1	True	16222.0	0.13234318108808552	0.18738463007610057	0.9253750053071103
BANF2	True	9817.5	0.00022416295655069746	0.00023105583659095664	0.9953585457572276
SNX5	True	5945.5	0.028445262518007115	0.03185233124002315	0.9998942656470973
OVOL2	True	4748.0	0.007591784378048842	0.008203663460313149	1.0113165753939528
MGME1	True	6177.5	0.02410458491356026	0.0266075336262901	0.9978489561040137
PET117	True	7639.5	0.011724044985835454	0.012505314272300302	0.9930392641568643
KAT14	True	9505.0	0.0025510934701256367	0.002647988323285512	0.9904592239231305
ZNF133	True	9145.0	0.010872523312389554	0.011532684130198848	0.9886127509464641
DZANK1	True	9476.0	0.0024341766183406215	0.002532646190773129	0.987054352078251
POLR3F	True	7319.0	0.007458253678820357	0.007866824963170637	0.9921018314076173
RBBP9	True	6666.0	0.007044643267839646	0.007431936581485305	0.9952491271286199
SEC23B	True	5600.5	0.033184548477161104	0.038166982730398244	1.004098613403903
SMIM26	True	9154.0	0.044540857108389606	0.05173426652413253	0.9882569969109776
DTD1	True	5733.0	0.027062717646050907	0.03022764175619431	0.9972571953457218
SLC24A3	True	6206.5	0.007424034112444256	0.007966769357785567	0.999340228046718
RIN2	True	11523.0	0.04487759747896024	0.051438086156909514	0.9740254109018507
NAA20	True	5887.0	0.01609857020484998	0.017684537372522364	1.0014335125778475
CRNKL1	True	7002.5	0.015499603809332048	0.016707252568821503	0.9959240256518979
CFAP61	True	7646.5	0.0006547591667833149	0.0006823509113862171	0.9967623265276507
INSM1	True	10277.5	0.0004215453828940107	0.00044839623605777656	1.0105965173850087
RALGAPA2	True	4616.0	0.02513228776026863	0.028823235395591503	1.011949179765265
XRN2	True	12002.0	0.0633861674346025	0.07914579258351519	0.9810208651145371
FOXA2	True	4683.5	0.005848074300101382	0.006467270472405241	1.0130581921692203
THBD	True	2972.5	0.008352425826300242	0.009369259187131412	1.0276286144330837
CD93	True	478.5	0.022300370674773893	0.028699550164970788	1.1353633732686903
NXT1	True	6525.0	0.021858491926352055	0.024593868995443864	1.0009862766331885
GZF1	True	8390.0	0.01208669799906045	0.012969925976480692	0.9897461115144205
NAPB	True	9253.5	0.01023090644283764	0.010797237397297883	0.9875941554295066
CST11	True	11508.0	0.00027846792058233764	0.0002880611589338337	1.0063895765450017
CST9L	True	11287.0	0.000145557141034579	0.0001509912660641574	0.9892848441398191
CST9	True	11910.5	0.00015262422539486095	0.0001580562440275119	1.0068483900451435
CST3	True	16449.0	0.2426947115023989	0.4439949148937099	0.8264849744873433
CST2	True	8799.0	0.0005064743791535393	0.0005441570147839899	1.010518600575196
CST5	True	10427.5	0.000150144546671955	0.0001568171552817139	1.0181237595700334
SYNDIG1	True	6510.0	0.003357361006878505	0.003598520874098604	0.999757117354596
CST7	True	4560.0	0.012046775171621664	0.013560309158598356	1.0116827338666068
APMAP	True	9329.0	0.05231576576012505	0.06537463595124464	0.993021451158196
ACSS1	True	6641.5	0.020337456997721548	0.023385479237187836	0.9955838165410617
ENTPD6	True	4047.5	0.07390422067355265	0.10510692946864562	1.0194069635253917
PYGB	True	1830.5	0.17601007543058692	0.45293774725093244	1.0870159420957106
ABHD12	True	8334.0	0.024802862441930574	0.027705356127950723	0.9956379142335008
GINS1	True	2473.5	0.017243685839087943	0.020366316557498754	1.0291652456858171
NINL	True	9164.0	0.005256298972879878	0.005662366804666354	0.9919658504180928
NANP	True	7683.5	0.006065294156227943	0.006424015915804647	0.9934016232589054
ZNF337	True	9325.0	0.01802416471712259	0.019832564267607992	0.9893684486090866
DEFB115	True	9922.5	0.0004986633911763857	0.00051750831632778	0.9986025643985397
DEFB116	True	9527.5	0.0004113787001300963	0.00042856727189097456	1.0009008684348821
DEFB118	True	13197.0	0.0002762362097317223	0.00028558271784286744	0.9802639750817506
DEFB121	True	5514.5	0.0004627080496942494	0.0004853070553760112	1.0004691448935357
DEFB124	True	8920.5	0.0004634519533111212	0.0004808429441475264	0.9893580873458551
REM1	True	9515.0	0.0007693203237815696	0.0008046839112710012	0.9902221099007721
HM13	True	14453.0	0.08189386950269176	0.10743996217449031	0.9644635750358458
ID1	True	388.0	0.08940394846682084	0.2665082695545275	1.2345673039983054
COX4I2	True	6363.5	0.0011674327427441192	0.001229301803383066	0.9955392225416536
BCL2L1	True	11804.0	0.08052446692796694	0.10962566416243369	0.983387832033922
TPX2	True	698.5	0.05596436503300886	0.0878608033483032	1.1313929438459984
MYLK2	True	5933.5	0.00047932189713771926	0.0004974418318809438	0.9995305540525361
FOXS1	True	6180.0	0.0009507088223621395	0.0009944393154040299	0.9975032296322517
DUSP15	True	8458.0	0.0014886751212965844	0.0015648170093358169	0.9879280054769647
TTLL9	True	7999.0	0.0005966107007311705	0.0006203077169233236	0.9949777731201286
PDRG1	True	7791.5	0.011765951556252565	0.012803627145946864	0.9908131866403119
XKR7	True	10818.0	0.0005123016241523683	0.0005641124943201716	1.011883744147768
CCM2L	True	7777.0	0.0015056609205484901	0.0015745608803084796	0.9911808724776437
HCK	True	4665.0	0.011156694494034575	0.01212700232171781	1.0072840626952304
TM9SF4	True	8309.0	0.04721841419338345	0.0579399567399349	0.9962031220037406
PLAGL2	True	7229.0	0.008341019304174874	0.008986339191117746	0.9935824556890659
POFUT1	True	5108.5	0.029834502522515172	0.03766643159173103	1.0154553538074802
KIF3B	True	6371.5	0.018508941907450702	0.020594960871575713	0.9982350680496772
ASXL1	True	16079.0	0.08125770792633023	0.09974379857813598	0.931256354615318
NOL4L	True	5964.0	0.035012691615623516	0.041601515694610514	1.0030746815169007
COMMD7	True	9451.5	0.026164701996550518	0.029708462207653528	0.9880737743425575
DNMT3B	True	6994.5	0.0027587665631690094	0.0029254775471514597	0.9976490899897194
MAPRE1	True	10046.0	0.03612346369954923	0.041518904094737887	0.9894287504936278
EFCAB8	True	11334.5	0.0007726678900574925	0.0008000913431564779	0.9875423779074353
SUN5	True	12275.0	0.0002132523701699113	0.00021915814970359254	1.0017528948714542
BPIFB4	True	8162.0	0.00018386817730347587	0.00019400107661378242	1.0097116204186165
