,0
5979,ELFN1
5980,MAD1L1
5981,MRM2
5982,NUDT1
5983,SNX8
5984,EIF3B
5985,CHST12
5986,LFNG
5987,BRAT1
5988,IQCE
5989,TTYH3
5990,AMZ1
5991,GNA12
5992,CARD11
5993,SDK1
5994,FOXK1
5995,AP5Z1
5996,RADIL
5997,PAPOLB
5998,RBAK
5999,WIPI2
6000,SLC29A4
6001,TNRC18
6002,FBXL18
6003,ACTB
6004,FSCN1
6005,RNF216
6006,PMS2
6007,AIMP2
6008,EIF2AK1
6009,ANKRD61
6010,USP42
6011,CYTH3
6012,RAC1
6013,DAGLB
6014,KDELR2
6015,ZDHHC4
6016,C7orf26
6017,ZNF853
6018,ZNF316
6019,ZNF12
6020,C1GALT1
6021,COL28A1
6022,MIOS
6023,RPA3
6024,UMAD1
6025,GLCCI1
6026,ICA1
6027,NXPH1
6028,NDUFA4
6029,PHF14
6030,THSD7A
6031,TMEM106B
6032,VWDE
6033,AC013470.2
6034,SCIN
6035,ARL4A
6036,ETV1
6037,DGKB
6038,AGMO
6039,MEOX2
6040,CRPPA
6041,SOSTDC1
6042,LRRC72
6043,ANKMY2
6044,BZW2
6045,TSPAN13
6046,AGR2
6047,AGR3
6048,AHR
6049,SNX13
6050,PRPS1L1
6051,HDAC9
6052,TWIST1
6053,TWISTNB
6054,TMEM196
6055,MACC1
6056,ITGB8
6057,ABCB5
6058,SP4
6059,DNAH11
6060,CDCA7L
6061,RAPGEF5
6062,IL6
6063,TOMM7
6064,FAM126A
6065,KLHL7
6066,NUP42
6067,GPNMB
6068,MALSU1
6069,IGF2BP3
6070,TRA2A
6071,CCDC126
6072,FAM221A
6073,STK31
6074,MPP6
6075,GSDME
6076,OSBPL3
6077,CYCS
6078,C7orf31
6079,NPVF
6080,NFE2L3
6081,HNRNPA2B1
6082,CBX3
6083,SNX10
6084,SKAP2
6085,HOXA1
6086,HOXA2
6087,HOXA3
6088,HOXA4
6089,HOXA5
6090,HOXA6
6091,HOXA7
6092,HOXA9
6093,HOXA10
6094,HOXA11
6095,EVX1
6096,HIBADH
6097,TAX1BP1
6098,JAZF1
6099,CREB5
6100,TRIL
6101,CPVL
6102,PRR15
6103,WIPF3
6104,SCRN1
6105,FKBP14
6106,PLEKHA8
6107,MTURN
6108,ZNRF2
6109,NOD1
6110,GGCT
6111,GARS
6112,INMT
6113,MINDY4
6114,AQP1
6115,ADCYAP1R1
6116,NEUROD6
6117,ITPRID1
6118,PPP1R17
6119,PDE1C
6120,LSM5
6121,AVL9
6122,KBTBD2
6123,FKBP9
6124,NT5C3A
6125,RP9
6126,BBS9
6127,BMPER
6128,NPSR1
6129,DPY19L1
6130,HERPUD2
6131,EEPD1
6132,KIAA0895
6133,ANLN
6134,AOAH
6135,ELMO1
6136,GPR141
6137,EPDR1
6138,NME8
6139,SFRP4
6140,STARD3NL
6141,TRGC2
6142,TRGJP2
6143,TRGC1
6144,TRGJP1
6145,AMPH
6146,VPS41
6147,YAE1
6148,RALA
6149,CDK13
6150,MPLKIP
6151,SUGCT
6152,INHBA
6153,GLI3
6154,C7orf25
6155,PSMA2
6156,HECW1
6157,STK17A
6158,COA1
6159,BLVRA
6160,URGCP
6161,UBE2D4
6162,SPDYE1
6163,DBNL
6164,PGAM2
6165,POLM
6166,AEBP1
6167,POLD2
6168,GCK
6169,YKT6
6170,CAMK2B
6171,NUDCD3
6172,NPC1L1
6173,DDX56
6174,TMED4
6175,OGDH
6176,ZMIZ2
6177,PPIA
6178,PURB
6179,MYO1G
6180,CCM2
6181,NACAD
6182,TBRG4
6183,RAMP3
6184,ADCY1
6185,IGFBP3
6186,TNS3
6187,PKD1L1
6188,HUS1
6189,SUN3
6190,UPP1
6191,ABCA13
6192,CDC14C
6193,VWC2
6194,ZPBP
6195,IKZF1
6196,FIGNL1
6197,GRB10
6198,COBL
6199,SEC61G
6200,EGFR
6201,LANCL2
6202,VOPP1
6203,SEPTIN14
6204,ZNF713
6205,NIPSNAP2
6206,PSPH
6207,CCT6A
6208,SUMF2
6209,PHKG1
6210,CHCHD2
6211,NUPR2
6212,ZNF479
6213,ZNF716
6214,ZNF727
6215,ZNF679
6216,ZNF736
6217,ZNF680
6218,ZNF107
6219,ZNF138
6220,ZNF273
6221,ZNF117
6222,ZNF92
6223,VKORC1L1
6224,GUSB
6225,ASL
6226,CRCP
6227,TPST1
6228,KCTD7
6229,RABGEF1
6230,TMEM248
6231,SBDS
6232,TYW1
6233,AUTS2
6234,GALNT17
6235,CALN1
6236,TYW1B
6237,POM121
6238,NSUN5
6239,TRIM50
6240,FKBP6
6241,FZD9
6242,BAZ1B
6243,BCL7B
6244,TBL2
6245,MLXIPL
6246,VPS37D
6247,DNAJC30
6248,BUD23
6249,STX1A
6250,ABHD11
6251,CLDN3
6252,CLDN4
6253,METTL27
6254,TMEM270
6255,ELN
6256,LIMK1
6257,EIF4H
6258,LAT2
6259,RFC2
6260,CLIP2
6261,GTF2IRD1
6262,GTF2I
6263,CASTOR2
6264,RCC1L
6265,POM121C
6266,HIP1
6267,CCL26
6268,CCL24
6269,RHBDD2
6270,POR
6271,TMEM120A
6272,STYXL1
6273,MDH2
6274,HSPB1
6275,YWHAG
6276,SSC4D
6277,ZP3
6278,DTX2
6279,UPK3B
6280,CCDC146
6281,FGL2
6282,GSAP
6283,PTPN12
6284,RSBN1L
6285,TMEM60
6286,PHTF2
6287,MAGI2
6288,GNAI1
6289,CD36
6290,GNAT3
6291,SEMA3C
6292,CACNA2D1
6293,PCLO
6294,SEMA3E
6295,SEMA3A
6296,SEMA3D
6297,GRM3
6298,KIAA1324L
6299,DMTF1
6300,TMEM243
6301,CROT
6302,ABCB4
6303,ABCB1
6304,RUNDC3B
6305,SLC25A40
6306,DBF4
6307,ADAM22
6308,SRI
6309,STEAP4
6310,TEX47
6311,STEAP1
6312,STEAP2
6313,CFAP69
6314,FAM237B
6315,GTPBP10
6316,CLDN12
6317,CDK14
6318,FZD1
6319,MTERF1
6320,AKAP9
6321,CYP51A1
6322,LRRD1
6323,KRIT1
6324,ANKIB1
6325,GATAD1
6326,PEX1
6327,RBM48
6328,FAM133B
6329,CDK6
6330,SAMD9
6331,SAMD9L
6332,HEPACAM2
6333,VPS50
6334,CALCR
6335,GNGT1
6336,TFPI2
6337,GNG11
6338,BET1
6339,COL1A2
6340,CASD1
6341,SGCE
6342,PEG10
6343,PPP1R9A
6344,PON1
6345,PON3
6346,PON2
6347,ASB4
6348,PDK4
6349,DYNC1I1
6350,SLC25A13
6351,SEM1
6352,DLX5
6353,SDHAF3
6354,TAC1
6355,OCM2
6356,LMTK2
6357,TECPR1
6358,BRI3
6359,BAIAP2L1
6360,NPTX2
6361,TMEM130
6362,TRRAP
6363,SMURF1
6364,KPNA7
6365,ARPC1A
6366,ARPC1B
6367,BUD31
6368,PTCD1
6369,CPSF4
6370,ATP5MF
6371,ZNF789
6372,ZNF394
6373,ZKSCAN5
6374,FAM200A
6375,ZNF655
6376,TMEM225B
6377,ZSCAN25
6378,CYP3A5
6379,CYP3A7
6380,CYP3A4
6381,CYP3A43
6382,OR2AE1
6383,TRIM4
6384,GJC3
6385,AZGP1
6386,ZKSCAN1
6387,ZSCAN21
6388,ZNF3
6389,COPS6
6390,MCM7
6391,AP4M1
6392,TAF6
6393,CNPY4
6394,LAMTOR4
6395,GAL3ST4
6396,GPC2
6397,STAG3
6398,CASTOR3
6399,PILRB
6400,PILRA
6401,ZCWPW1
6402,MEPCE
6403,PPP1R35
6404,C7orf61
6405,TSC22D4
6406,NYAP1
6407,AGFG2
6408,SAP25
6409,LRCH4
6410,FBXO24
6411,PCOLCE
6412,MOSPD3
6413,TFR2
6414,GNB2
6415,GIGYF1
6416,POP7
6417,EPO
6418,EPHB4
6419,SLC12A9
6420,TRIP6
6421,SRRT
6422,UFSP1
6423,ACHE
6424,MUC3A
6425,MUC12
6426,MUC17
6427,TRIM56
6428,SERPINE1
6429,AP1S1
6430,VGF
6431,MOGAT3
6432,PLOD3
6433,ZNHIT1
6434,CLDN15
6435,FIS1
6436,IFT22
6437,COL26A1
6438,CUX1
6439,SH2B2
6440,SPDYE6
6441,ORAI2
6442,ALKBH4
6443,LRWD1
6444,RASA4B
6445,FAM185A
6446,FBXL13
6447,LRRC17
6448,ARMC10
6449,NAPEPLD
6450,PMPCB
6451,DNAJC2
6452,PSMC2
6453,SLC26A5
6454,RELN
6455,ORC5
6456,LHFPL3
6457,KMT2E
6458,SRPK2
6459,PUS7
6460,RINT1
6461,EFCAB10
6462,ATXN7L1
6463,CDHR3
6464,SYPL1
6465,NAMPT
6466,CCDC71L
6467,PIK3CG
6468,PRKAR2B
6469,HBP1
6470,COG5
6471,DUS4L
6472,BCAP29
6473,SLC26A4
6474,CBLL1
6475,SLC26A3
6476,DLD
6477,LAMB1
6478,LAMB4
6479,NRCAM
6480,PNPLA8
6481,THAP5
6482,DNAJB9
6483,IMMP2L
6484,LRRN3
6485,DOCK4
6486,ZNF277
6487,IFRD1
6488,LSMEM1
6489,TMEM168
6490,BMT2
6491,GPR85
6492,SMIM30
6493,PPP1R3A
6494,FOXP2
6495,MDFIC
6496,TFEC
6497,TES
6498,CAV2
6499,CAV1
6500,MET
6501,CAPZA2
6502,ST7
6503,WNT2
6504,CFTR
6505,CTTNBP2
6506,LSM8
6507,ANKRD7
6508,KCND2
6509,TSPAN12
6510,ING3
6511,CPED1
6512,WNT16
6513,FAM3C
6514,PTPRZ1
6515,AASS
6516,CADPS2
6517,RNF148
6518,TAS2R16
6519,NDUFA5
6520,WASL
6521,HYAL4
6522,SPAM1
6523,TMEM229A
6524,SSU72P8
6525,GPR37
6526,C7orf77
6527,POT1
6528,GRM8
6529,ZNF800
6530,GCC1
6531,ARF5
6532,FSCN3
6533,SND1
6534,LRRC4
6535,LEP
6536,RBM28
6537,PRRT4
6538,HILPDA
6539,FAM71F2
6540,FAM71F1
6541,CALU
6542,CCDC136
6543,FLNC
6544,KCP
6545,ATP6V1F
6546,ATP6V1FNB
6547,IRF5
6548,TNPO3
6549,AC011005.1
6550,TSPAN33
6551,SMO
6552,AHCYL2
6553,STRIP2
6554,SMKR1
6555,NRF1
6556,UBE2H
6557,ZC3HC1
6558,KLHDC10
6559,TMEM209
6560,SSMEM1
6561,CPA2
6562,CPA4
6563,CPA5
6564,CEP41
6565,MEST
6566,COPG2
6567,TSGA13
6568,KLF14
6569,MKLN1
6570,PODXL
6571,PLXNA4
6572,CHCHD3
6573,EXOC4
6574,LRGUK
6575,SLC35B4
6576,AKR1B1
6577,AKR1B10
6578,BPGM
6579,CALD1
6580,AGBL3
6581,CYREN
6582,TMEM140
6583,WDR91
6584,CNOT4
6585,NUP205
6586,STMP1
6587,FAM180A
6588,MTPN
6589,CHRM2
6590,PTN
6591,DGKI
6592,CREB3L2
6593,TRIM24
6594,ATP6V0A4
6595,KIAA1549
6596,ZC3HAV1L
6597,ZC3HAV1
6598,TTC26
6599,UBN2
6600,FMC1
6601,LUC7L2
6602,CLEC2L
6603,HIPK2
6604,TBXAS1
6605,PARP12
6606,KDM7A
6607,SLC37A3
6608,RAB19
6609,DENND2A
6610,ADCK2
6611,NDUFB2
6612,BRAF
6613,TMEM178B
6614,AGK
6615,DENND11
6616,SSBP1
6617,TAS2R4
6618,MGAM
6619,OR9A4
6620,CLEC5A
6621,TAS2R38
6622,MGAM2
6623,PRSS1
6624,TRBC1
6625,TRBC2
6626,EPHB6
6627,TRPV6
6628,KEL
6629,TAS2R39
6630,TAS2R40
6631,GSTK1
6632,CASP2
6633,FAM131B
6634,ZYX
6635,EPHA1
6636,TCAF1
6637,OR2F1
6638,OR6B1
6639,OR2A5
6640,OR2A2
6641,ARHGEF35
6642,ARHGEF5
6643,TPK1
6644,CNTNAP2
6645,CUL1
6646,EZH2
6647,PDIA4
6648,ZNF786
6649,ZNF425
6650,ZNF398
6651,ZNF282
6652,ZNF212
6653,ZNF783
6654,ZNF777
6655,KRBA1
6656,ZNF467
6657,SSPO
6658,ZNF862
6659,ATP6V0E2
6660,ZBED6CL
6661,LRRC61
6662,RARRES2
6663,REPIN1
6664,ZNF775
6665,AC073111.4
6666,GIMAP8
6667,GIMAP7
6668,GIMAP4
6669,GIMAP6
6670,GIMAP2
6671,GIMAP1
6672,GIMAP5
6673,TMEM176B
6674,TMEM176A
6675,AOC1
6676,KCNH2
6677,NOS3
6678,ATG9B
6679,ABCB8
6680,ASIC3
6681,CDK5
6682,SLC4A2
6683,FASTK
6684,TMUB1
6685,AGAP3
6686,AC021097.2
6687,ABCF2
6688,CHPF2
6689,SMARCD3
6690,NUB1
6691,WDR86
6692,CRYGN
6693,RHEB
6694,PRKAG2
6695,GALNTL5
6696,GALNT11
6697,KMT2C
6698,XRCC2
6699,ACTR3B
6700,DPP6
6701,PAXIP1
6702,INSIG1
6703,RBM33
6704,SHH
6705,RNF32
6706,LMBR1
6707,NOM1
6708,MNX1
6709,UBE3C
6710,DNAJB6
6711,PTPRN2
6712,NCAPG2
6713,ESYT2
6714,WDR60
6715,VIPR2
6716,OR4F21
6717,ZNF596
6718,FBXO25
6719,TDRP
6720,ERICH1
6721,DLGAP2
6722,CLN8
6723,ARHGEF10
6724,KBTBD11
6725,MYOM2
6726,CSMD1
6727,MCPH1
6728,AGPAT5
6729,XKR5
6730,DEFB1
6731,DEFA6
6732,DEFA4
6733,DEFA5
6734,USP17L1
6735,ZNF705G
6736,DEFB4A
6737,USP17L3
6738,PRAG1
6739,CLDN23
6740,MFHAS1
6741,ERI1
6742,PPP1R3B
6743,TNKS
6744,MSRA
6745,PRSS51
6746,SOX7
6747,PINX1
6748,XKR6
6749,MTMR9
6750,SLC35G5
6751,FAM167A
6752,BLK
6753,GATA4
6754,NEIL2
6755,FDFT1
6756,CTSB
6757,DEFB136
6758,DEFB135
6759,DEFB134
6760,USP17L2
6761,LONRF1
6762,TRMT9B
6763,DLC1
6764,C8orf48
6765,SGCZ
6766,TUSC3
6767,MSR1
6768,MICU3
6769,ZDHHC2
6770,CNOT7
6771,VPS37A
6772,MTMR7
6773,SLC7A2
6774,PDGFRL
6775,MTUS1
6776,FGL1
6777,PCM1
6778,ASAH1
6779,NAT1
6780,NAT2
6781,PSD3
6782,SH2D4A
6783,CSGALNACT1
6784,INTS10
6785,LPL
6786,SLC18A1
6787,ATP6V1B2
6788,LZTS1
6789,GFRA2
6790,DOK2
6791,XPO7
6792,NPM2
6793,FGF17
6794,DMTN
6795,FAM160B2
6796,NUDT18
6797,HR
6798,REEP4
6799,LGI3
6800,SFTPC
6801,BMP1
6802,PHYHIP
6803,POLR3D
6804,PIWIL2
6805,SLC39A14
6806,PPP3CC
6807,SORBS3
6808,PDLIM2
6809,C8orf58
6810,CCAR2
6811,BIN3
6812,EGR3
6813,PEBP4
6814,RHOBTB2
6815,TNFRSF10B
6816,TNFRSF10C
6817,TNFRSF10D
6818,TNFRSF10A
6819,CHMP7
6820,R3HCC1
6821,LOXL2
6822,ENTPD4
6823,SLC25A37
6824,NKX3-1
6825,STC1
6826,ADAM28
6827,ADAMDEC1
6828,ADAM7
6829,NEFM
6830,NEFL
6831,DOCK5
6832,GNRH1
6833,KCTD9
6834,CDCA2
6835,EBF2
6836,PPP2R2A
6837,BNIP3L
6838,PNMA2
6839,DPYSL2
6840,ADRA1A
6841,STMN4
6842,TRIM35
6843,PTK2B
6844,CHRNA2
6845,EPHX2
6846,CLU
6847,SCARA3
6848,ESCO2
6849,PBK
6850,SCARA5
6851,NUGGC
6852,ELP3
6853,PNOC
6854,FBXO16
6855,FZD3
6856,EXTL3
6857,INTS9
6858,HMBOX1
6859,KIF13B
6860,DUSP4
6861,SARAF
6862,LEPROTL1
6863,MBOAT4
6864,DCTN6
6865,RBPMS
6866,GTF2E2
6867,SMIM18
6868,GSR
6869,UBXN8
6870,PPP2CB
6871,TEX15
6872,PURG
6873,WRN
6874,NRG1
6875,FUT10
6876,TTI2
6877,MAK16
6878,RNF122
6879,DUSP26
6880,UNC5D
6881,KCNU1
6882,ZNF703
6883,ERLIN2
6884,PLPBP
6885,ADGRA2
6886,BRF2
6887,RAB11FIP1
6888,GOT1L1
6889,EIF4EBP1
6890,ASH2L
6891,LSM1
6892,BAG4
6893,DDHD2
6894,PLPP5
6895,NSD3
6896,LETM2
6897,FGFR1
6898,TACC1
6899,PLEKHA2
6900,HTRA4
6901,TM2D2
6902,ADAM9
6903,ADAM32
6904,ADAM18
6905,IDO1
6906,TCIM
6907,ZMAT4
6908,SFRP1
6909,GOLGA7
6910,GINS4
6911,GPAT4
6912,NKX6-3
6913,ANK1
6914,KAT6A
6915,AP3M2
6916,PLAT
6917,IKBKB
6918,POLB
6919,DKK4
6920,VDAC3
6921,SLC20A2
6922,SMIM19
6923,CHRNB3
6924,CHRNA6
6925,THAP1
6926,RNF170
6927,HOOK3
6928,FNTA
6929,HGSNAT
6930,SPIDR
6931,CEBPD
6932,PRKDC
6933,MCM4
6934,UBE2V2
6935,EFCAB1
6936,SNAI2
6937,PPDPFL
6938,SNTG1
6939,PXDNL
6940,PCMTD1
6941,ST18
6942,ALKAL1
6943,RB1CC1
6944,OPRK1
6945,ATP6V1H
6946,RGS20
6947,SOX17
6948,XKR4
6949,TMEM68
6950,TGS1
6951,LYN
6952,PLAG1
6953,CHCHD7
6954,SDR16C5
6955,PENK
6956,IMPAD1
6957,FAM110B
6958,UBXN2B
6959,CYP7A1
6960,SDCBP
6961,NSMAF
6962,TOX
6963,CA8
6964,RAB2A
6965,CHD7
6966,ASPH
6967,NKAIN3
6968,GGH
6969,TTPA
6970,YTHDF3
6971,BHLHE22
6972,CYP7B1
6973,ARMC1
6974,MTFR1
6975,PDE7A
6976,DNAJC5B
6977,TRIM55
6978,RRS1
6979,ADHFE1
6980,VXN
6981,MYBL1
6982,VCPIP1
6983,SGK3
6984,MCMDC2
6985,COPS5
6986,CSPP1
6987,ARFGEF1
6988,CPA6
6989,PREX2
6990,C8orf34
6991,SULF1
6992,SLCO5A1
6993,PRDM14
6994,NCOA2
6995,TRAM1
6996,LACTB2
6997,XKR9
6998,EYA1
6999,MSC
7000,TRPA1
7001,KCNB2
7002,TERF1
7003,SBSPON
7004,C8orf89
7005,RDH10
7006,STAU2
7007,UBE2W
7008,ELOC
7009,TMEM70
7010,LY96
7011,JPH1
7012,GDAP1
7013,PI15
7014,CRISPLD1
7015,HNF4G
7016,ZFHX4
7017,PEX2
7018,PKIA
7019,ZC2HC1A
7020,IL7
7021,STMN2
7022,HEY1
7023,TPD52
7024,ZBTB10
7025,ZNF704
7026,PAG1
7027,FABP5
7028,PMP2
7029,FABP4
7030,IMPA1
7031,SLC10A5
7032,ZFAND1
7033,CHMP4C
7034,SNX16
7035,RALYL
7036,LRRCC1
7037,E2F5
7038,RBIS
7039,CA13
7040,CA1
7041,CA3
7042,CA2
7043,ATP6V0D2
7044,PSKH2
7045,WWP1
7046,RMDN1
7047,CPNE3
7048,CNBD1
7049,MMP16
7050,RIPK2
7051,OSGIN2
7052,NBN
7053,DECR1
7054,CALB1
7055,TMEM64
7056,C8orf88
7057,PIP4P2
7058,OTUD6B
7059,LRRC69
7060,SLC26A7
7061,RUNX1T1
7062,TRIQK
7063,RBM12B
7064,TMEM67
7065,PDP1
7066,CDH17
7067,GEM
7068,RAD54B
7069,VIRMA
7070,ESRP1
7071,DPY19L4
7072,INTS8
7073,CCNE2
7074,NDUFAF6
7075,TP53INP1
7076,PLEKHF2
7077,C8orf37
7078,GDF6
7079,UQCRB
7080,MTERF3
7081,PTDSS1
7082,SDC2
7083,CPQ
7084,TSPYL5
7085,MTDH
7086,LAPTM4B
7087,MATN2
7088,ERICH5
7089,RIDA
7090,POP1
7091,NIPAL2
7092,STK3
7093,KCNS2
7094,OSR2
7095,VPS13B
7096,COX6C
7097,RGS22
7098,FBXO43
7099,POLR2K
7100,SPAG1
7101,RNF19A
7102,ANKRD46
7103,SNX31
7104,YWHAZ
7105,ZNF706
7106,GRHL2
7107,NCALD
7108,RRM2B
7109,UBR5
7110,ODF1
7111,KLF10
7112,AZIN1
7113,ATP6V1C1
7114,BAALC
7115,FZD6
7116,CTHRC1
7117,SLC25A32
7118,DCAF13
7119,RIMS2
7120,DPYS
7121,DCSTAMP
7122,LRP12
7123,ZFPM2
7124,OXR1
7125,ABRA
7126,ANGPT1
7127,RSPO2
7128,EIF3E
7129,EMC2
7130,TMEM74
7131,TRHR
7132,NUDCD1
7133,ENY2
7134,EBAG9
7135,SYBU
7136,CSMD3
7137,TRPS1
7138,EIF3H
7139,UTP23
7140,RAD21
7141,AARD
7142,SLC30A8
7143,MED30
7144,EXT1
7145,SAMD12
7146,TNFRSF11B
7147,COLEC10
7148,MAL2
7149,CCN3
7150,ENPP2
7151,TAF2
7152,DSCC1
7153,DEPTOR
7154,COL14A1
7155,MTBP
7156,SNTB1
7157,HAS2
7158,ZHX2
7159,DERL1
7160,TBC1D31
7161,FAM83A
7162,C8orf76
7163,ZHX1
7164,ATAD2
7165,WDYHV1
7166,FBXO32
7167,KLHL38
7168,ANXA13
7169,FAM91A1
7170,FER1L6
7171,TMEM65
7172,TRMT12
7173,RNF139
7174,TATDN1
7175,NDUFB9
7176,MTSS1
7177,ZNF572
7178,SQLE
7179,WASHC5
7180,NSMCE2
7181,TRIB1
7182,LRATD2
7183,POU5F1B
7184,MYC
7185,GSDMC
7186,FAM49B
7187,ASAP1
7188,EFR3A
7189,KCNQ3
7190,LRRC6
7191,TMEM71
7192,PHF20L1
7193,TG
7194,SLA
7195,CCN4
7196,NDRG1
7197,ST3GAL1
7198,ZFAT
7199,KHDRBS3
7200,FAM135B
7201,COL22A1
7202,TRAPPC9
7203,CHRAC1
7204,AGO2
7205,PTK2
7206,DENND3
7207,SLC45A4
7208,GPR20
7209,PTP4A3
7210,TSNARE1
7211,ADGRB1
7212,ARC
7213,PSCA
7214,LY6K
7215,THEM6
7216,SLURP1
7217,LYPD2
7218,SLURP2
7219,LYNX1
7220,LY6D
7221,GML
7222,LY6E
7223,LY6H
7224,GPIHBP1
7225,ZFP41
7226,GLI4
7227,ZNF696
7228,TOP1MT
7229,RHPN1
7230,MAFA
7231,ZC3H3
7232,GSDMD
7233,MROH6
7234,NAPRT
7235,TIGD5
7236,PYCR3
7237,TSTA3
7238,ZNF623
7239,ZNF707
7240,CCDC166
7241,MAPK15
7242,FAM83H
7243,IQANK1
7244,SCRIB
7245,PUF60
7246,NRBP2
7247,EPPK1
7248,PLEC
7249,PARP10
7250,GRINA
7251,SPATC1
7252,OPLAH
7253,EXOSC4
7254,GPAA1
7255,CYC1
7256,SHARPIN
7257,MAF1
7258,WDR97
7259,HGH1
7260,MROH1
7261,BOP1
7262,SCX
7263,HSF1
7264,DGAT1
7265,TMEM249
7266,SLC52A2
7267,FBXL6
7268,ADCK5
7269,CPSF1
7270,SLC39A4
7271,VPS28
7272,TONSL
7273,CYHR1
7274,KIFC2
7275,FOXH1
7276,PPP1R16A
7277,GPT
7278,MFSD3
7279,RECQL4
7280,LRRC14
7281,LRRC24
7282,C8orf82
7283,ARHGAP39
7284,ZNF251
7285,ZNF34
7286,ZNF517
7287,ZNF7
7288,COMMD5
7289,ZNF250
7290,ZNF16
7291,C8orf33
7292,FOXD4
7293,DOCK8
7294,KANK1
7295,DMRT1
7296,DMRT3
7297,DMRT2
7298,SMARCA2
7299,VLDLR
7300,KCNV2
7301,PUM3
7302,RFX3
7303,GLIS3
7304,SLC1A1
7305,SPATA6L
7306,PLPP6
7307,CDC37L1
7308,RCL1
7309,JAK2
7310,RLN2
7311,RLN1
7312,PLGRKT
7313,CD274
7314,PDCD1LG2
7315,RIC1
7316,ERMP1
7317,KIAA2026
7318,MLANA
7319,RANBP6
7320,IL33
7321,UHRF2
7322,GLDC
7323,KDM4C
7324,DMAC1
7325,PTPRD
7326,TYRP1
7327,LURAP1L
7328,MPDZ
7329,NFIB
7330,ZDHHC21
7331,CER1
7332,FREM1
7333,TTC39B
7334,SNAPC3
7335,PSIP1
7336,CCDC171
7337,C9orf92
7338,BNC2
7339,CNTLN
7340,ADAMTSL1
7341,SAXO1
7342,RRAGA
7343,HAUS6
7344,PLIN2
7345,DENND4C
7346,SLC24A2
7347,MLLT3
7348,FOCAD
7349,HACD4
7350,IFNB1
7351,IFNW1
7352,IFNA21
7353,IFNA4
7354,IFNA7
7355,IFNA16
7356,IFNA5
7357,KLHL9
7358,IFNA6
7359,IFNA2
7360,IFNA8
7361,IFNA1
7362,IFNE
7363,MTAP
7364,CDKN2A
7365,CDKN2B
7366,DMRTA1
7367,ELAVL2
7368,IZUMO3
7369,TUSC1
7370,CAAP1
7371,PLAA
7372,LRRC19
7373,TEK
7374,EQTN
7375,MOB3B
7376,IFNK
7377,C9orf72
7378,LINGO2
7379,ACO1
7380,DDX58
7381,TOPORS
7382,SMIM27
7383,NDUFB6
7384,TAF1L
7385,TMEM215
7386,APTX
7387,DNAJA1
7388,SMU1
7389,B4GALT1
7390,SPINK4
7391,BAG1
7392,CHMP5
7393,NFX1
7394,AQP7
7395,AQP3
7396,NOL6
7397,ANKRD18B
7398,PRSS3
7399,UBE2R2
7400,UBAP2
7401,DCAF12
7402,UBAP1
7403,KIF24
7404,NUDT2
7405,MYORG
7406,C9orf24
7407,FAM219A
7408,DNAI1
7409,ENHO
7410,CNTFR
7411,RPP25L
7412,DCTN3
7413,ARID3C
7414,SIGMAR1
7415,GALT
7416,IL11RA
7417,CCL27
7418,AL162231.1
7419,CCL19
7420,CCL21
7421,FAM205A
7422,FAM205C
7423,PHF24
7424,DNAJB5
7425,C9orf131
7426,VCP
7427,FANCG
7428,PIGO
7429,STOML2
7430,FAM214B
7431,UNC13B
7432,RUSC2
7433,FAM166B
7434,TESK1
7435,CD72
7436,SIT1
7437,CCDC107
7438,ARHGEF39
7439,CA9
7440,TPM2
7441,TLN1
7442,CREB3
7443,GBA2
7444,RGP1
7445,MSMP
7446,NPR2
7447,SPAG8
7448,HINT2
7449,TMEM8B
7450,FAM221B
7451,HRCT1
7452,SPAAR
7453,OR2S2
7454,RECK
7455,GLIPR2
7456,CCIN
7457,CLTA
7458,GNE
7459,RNF38
7460,MELK
7461,ZCCHC7
7462,GRHPR
7463,ZBTB5
7464,POLR1E
7465,FBXO10
7466,TOMM5
7467,FRMPD1
7468,TRMT10B
7469,EXOSC3
7470,DCAF10
7471,SLC25A51
7472,SHB
7473,ALDH1B1
7474,IGFBPL1
7475,ANKRD18A
7476,SPATA31A1
7477,SPATA31A7
7478,FOXD4L5
7479,ZNF658
7480,PGM5
7481,FAM122A
7482,FXN
7483,FAM189A2
7484,APBA1
7485,PTAR1
7486,C9orf135
7487,MAMDC2
7488,SMC5
7489,KLF9
7490,TRPM3
7491,CEMIP2
7492,ABHD17B
7493,C9orf85
7494,C9orf57
7495,GDA
7496,ALDH1A1
7497,ANXA1
7498,RORB
7499,TRPM6
7500,C9orf40
7501,CARNMT1
7502,NMRK1
7503,OSTF1
7504,PCSK5
7505,RFK
7506,GCNT1
7507,PRUNE2
7508,VPS13A
7509,GNA14
7510,GNAQ
7511,CEP78
7512,PSAT1
7513,TLE4
7514,TLE1
7515,SPATA31D3
7516,SPATA31D1
7517,RASEF
7518,FRMD3
7519,IDNK
7520,UBQLN1
7521,GKAP1
7522,KIF27
7523,C9orf64
7524,HNRNPK
7525,RMI1
7526,SLC28A3
7527,NTRK2
7528,AGTPBP1
7529,NAA35
7530,GOLM1
7531,C9orf153
7532,ISCA1
7533,TUT7
7534,GAS1
7535,DAPK1
7536,CTSL
7537,SPATA31E1
7538,AL353572.3
7539,CDK20
7540,SPIN1
7541,NXNL2
7542,S1PR3
7543,SHC3
7544,CKS2
7545,SECISBP2
7546,SEMA4D
7547,GADD45G
7548,DIRAS2
